metric_name,iteration,difficulty,duration_ns
TransactionValidation,2175,2,103.994µs
TransactionValidation,2176,2,93.168µs
TransactionValidation,2177,2,94.705µs
TransactionValidation,2178,2,103.086µs
TransactionValidation,2179,2,118.8µs
TransactionValidation,2180,2,126.623µs
TransactionValidation,2181,2,98.267µs
TransactionValidation,2182,2,93.867µs
TransactionValidation,2183,2,116.216µs
TransactionValidation,2184,2,92.959µs
TransactionValidation,2185,2,90.864µs
TransactionValidation,2186,2,93.448µs
TransactionValidation,2187,2,125.924µs
TransactionValidation,2188,2,157.353µs
TransactionValidation,2189,2,160.286µs
TransactionValidation,2190,2,127.321µs
TransactionValidation,2191,2,160.146µs
TransactionValidation,2192,2,148.763µs
TransactionValidation,2193,2,204.007µs
TransactionValidation,2194,2,95.194µs
TransactionValidation,2195,2,122.502µs
TransactionValidation,2196,2,98.267µs
TransactionValidation,2197,2,93.099µs
TransactionValidation,2198,2,93.587µs
TransactionValidation,2199,2,94.216µs
TransactionValidation,2200,2,92.54µs
TransactionValidation,2201,2,92.959µs
TransactionValidation,2202,2,96.241µs
TransactionValidation,2203,2,99.244µs
TransactionValidation,2204,2,97.359µs
TransactionValidation,2205,2,96.87µs
TransactionValidation,2206,2,93.658µs
TransactionValidation,2207,2,95.404µs
TransactionValidation,2208,2,93.797µs
TransactionValidation,2209,2,95.613µs
TransactionValidation,2210,2,114.959µs
TransactionValidation,2211,2,115.867µs
TransactionValidation,2212,2,223.004µs
TransactionValidation,2213,2,99.315µs
TransactionValidation,2214,2,92.54µs
TransactionValidation,2215,2,112.026µs
TransactionValidation,2216,2,94.356µs
TransactionValidation,2217,2,98.826µs
TransactionValidation,2218,2,92.889µs
TransactionValidation,2219,2,95.404µs
TransactionValidation,2220,2,95.403µs
TransactionValidation,2221,2,103.226µs
TransactionValidation,2222,2,95.473µs
TransactionValidation,2223,2,94.425µs
TransactionValidation,2224,2,93.936µs
TransactionValidation,2225,2,91.912µs
TransactionValidation,2226,2,112.026µs
TransactionValidation,2227,2,92.54µs
TransactionValidation,2228,2,96.87µs
TransactionValidation,2229,2,95.403µs
TransactionValidation,2230,2,96.73µs
TransactionValidation,2231,2,97.359µs
TransactionValidation,2232,2,101.13µs
TransactionValidation,2233,2,93.518µs
TransactionValidation,2234,2,92.052µs
TransactionValidation,2235,2,95.752µs
TransactionValidation,2236,2,92.54µs
TransactionValidation,2237,2,114.401µs
TransactionValidation,2238,2,95.054µs
TransactionValidation,2239,2,93.029µs
TransactionValidation,2240,2,95.822µs
TransactionValidation,2241,2,94.286µs
TransactionValidation,2242,2,93.937µs
TransactionValidation,2243,2,94.355µs
TransactionValidation,2244,2,93.657µs
TransactionValidation,2245,2,93.727µs
TransactionValidation,2246,2,96.382µs
TransactionValidation,2247,2,93.937µs
TransactionValidation,2248,2,109.931µs
TransactionValidation,2249,2,105.74µs
TransactionValidation,2250,2,99.315µs
TransactionValidation,2251,2,117.544µs
TransactionValidation,2252,2,94.914µs
TransactionValidation,2253,2,113.144µs
TransactionValidation,2254,2,94.775µs
TransactionValidation,2255,2,96.311µs
TransactionValidation,2256,2,98.197µs
TransactionValidation,2257,2,123.969µs
TransactionValidation,2258,2,159.797µs
TransactionValidation,2259,2,163.499µs
TransactionValidation,2260,2,135.004µs
TransactionValidation,2261,2,141.918µs
TransactionValidation,2262,2,152.324µs
TransactionValidation,2263,2,180.819µs
TransactionValidation,2264,2,116.496µs
TransactionValidation,2265,2,120.407µs
TransactionValidation,2266,2,94.356µs
TransactionValidation,2267,2,100.153µs
TransactionValidation,2268,2,94.705µs
TransactionValidation,2269,2,94.076µs
TransactionValidation,2270,2,123.55µs
TransactionValidation,2271,2,93.029µs
TransactionValidation,2272,2,97.988µs
TransactionValidation,2273,2,93.378µs
TransactionValidation,2274,2,94.915µs
TransactionValidation,2275,2,94.705µs
TransactionValidation,2276,2,99.035µs
TransactionValidation,2277,2,95.404µs
TransactionValidation,2278,2,101.62µs
TransactionValidation,2279,2,97.779µs
TransactionValidation,2280,2,94.845µs
TransactionValidation,2281,2,99.105µs
TransactionValidation,2282,2,98.686µs
TransactionValidation,2283,2,99.244µs
TransactionValidation,2284,2,94.495µs
TransactionValidation,2285,2,95.403µs
TransactionValidation,2286,2,110.28µs
TransactionValidation,2287,2,94.356µs
TransactionValidation,2288,2,100.572µs
TransactionValidation,2289,2,94.217µs
TransactionValidation,2290,2,93.169µs
TransactionValidation,2291,2,101.549µs
TransactionValidation,2292,2,95.334µs
TransactionValidation,2293,2,94.356µs
TransactionValidation,2294,2,94.007µs
TransactionValidation,2295,2,93.029µs
TransactionValidation,2296,2,94.566µs
TransactionValidation,2297,2,107.136µs
TransactionValidation,2298,2,93.448µs
TransactionValidation,2299,2,92.959µs
TransactionValidation,2300,2,98.896µs
TransactionValidation,2301,2,95.893µs
TransactionValidation,2302,2,109.791µs
TransactionValidation,2303,2,94.077µs
TransactionValidation,2304,2,94.775µs
TransactionValidation,2305,2,105.81µs
TransactionValidation,2306,2,92.261µs
TransactionValidation,2307,2,94.286µs
TransactionValidation,2308,2,92.959µs
TransactionValidation,2309,2,93.099µs
TransactionValidation,2310,2,93.308µs
TransactionValidation,2311,2,93.029µs
TransactionValidation,2312,2,97.638µs
TransactionValidation,2313,2,125.435µs
TransactionValidation,2314,2,94.635µs
TransactionValidation,2315,2,93.029µs
TransactionValidation,2316,2,95.333µs
TransactionValidation,2317,2,92.75µs
TransactionValidation,2318,2,93.448µs
TransactionValidation,2319,2,102.527µs
TransactionValidation,2320,2,98.826µs
TransactionValidation,2321,2,93.099µs
TransactionValidation,2322,2,96.87µs
TransactionValidation,2323,2,112.864µs
TransactionValidation,2324,2,154µs
TransactionValidation,2325,2,300.738µs
TransactionValidation,2326,2,254.014µs
TransactionValidation,2327,2,216.718µs
TransactionValidation,2328,2,208.127µs
TransactionValidation,2329,2,260.928µs
TransactionValidation,2330,2,206.032µs
TransactionValidation,2331,2,208.616µs
TransactionValidation,2332,2,206.661µs
TransactionValidation,2333,2,211.061µs
TransactionValidation,2334,2,220.42µs
TransactionValidation,2335,2,219.442µs
TransactionValidation,2336,2,292.566µs
TransactionValidation,2337,2,215.81µs
TransactionValidation,2338,2,239.207µs
TransactionValidation,2339,2,209.944µs
TransactionValidation,2340,2,219.512µs
TransactionValidation,2341,2,230.477µs
TransactionValidation,2342,2,218.674µs
TransactionValidation,2343,2,242.141µs
TransactionValidation,2344,2,219.442µs
TransactionValidation,2345,2,223.772µs
TransactionValidation,2346,2,199.887µs
TransactionValidation,2347,2,210.293µs
TransactionValidation,2348,2,220.699µs
TransactionValidation,2349,2,221.048µs
TransactionValidation,2350,2,246.331µs
TransactionValidation,2351,2,243.397µs
TransactionValidation,2352,2,205.334µs
TransactionValidation,2353,2,296.477µs
TransactionValidation,2354,2,309.188µs
TransactionValidation,2355,2,212.109µs
TransactionValidation,2356,2,288.026µs
TransactionValidation,2357,2,221.607µs
TransactionValidation,2358,2,214.623µs
TransactionValidation,2359,2,213.785µs
TransactionValidation,2360,2,224.75µs
TransactionValidation,2361,2,214.833µs
TransactionValidation,2362,2,214.343µs
TransactionValidation,2363,2,235.645µs
TransactionValidation,2364,2,217.835µs
TransactionValidation,2365,2,233.9µs
TransactionValidation,2366,2,218.953µs
TransactionValidation,2367,2,225.588µs
TransactionValidation,2368,2,284.395µs
TransactionValidation,2369,2,243.607µs
TransactionValidation,2370,2,217.138µs
TransactionValidation,2371,2,215.671µs
TransactionValidation,2372,2,238.438µs
TransactionValidation,2373,2,215.251µs
TransactionValidation,2374,2,220.071µs
TransactionValidation,2375,2,214.273µs
TransactionValidation,2376,2,220.769µs
TransactionValidation,2377,2,249.124µs
TransactionValidation,2378,2,215.251µs
TransactionValidation,2379,2,242.629µs
TransactionValidation,2380,2,221.118µs
TransactionValidation,2381,2,213.855µs
TransactionValidation,2382,2,216.718µs
TransactionValidation,2383,2,216.649µs
TransactionValidation,2384,2,236.484µs
TransactionValidation,2385,2,217.906µs
TransactionValidation,2386,2,216.928µs
TransactionValidation,2387,2,229.569µs
TransactionValidation,2388,2,209.665µs
TransactionValidation,2389,2,232.572µs
TransactionValidation,2390,2,213.366µs
TransactionValidation,2391,2,207.01µs
TransactionValidation,2392,2,210.293µs
TransactionValidation,2393,2,207.359µs
TransactionValidation,2394,2,241.442µs
TransactionValidation,2395,2,207.29µs
TransactionValidation,2396,2,209.594µs
TransactionValidation,2397,2,208.268µs
TransactionValidation,2398,2,217.416µs
TransactionValidation,2399,2,235.646µs
TransactionValidation,2400,2,208.127µs
TransactionValidation,2401,2,209.385µs
TransactionValidation,2402,2,212.738µs
TransactionValidation,2403,2,207.22µs
TransactionValidation,2404,2,225.169µs
TransactionValidation,2405,2,208.757µs
TransactionValidation,2406,2,206.661µs
TransactionValidation,2407,2,207.779µs
TransactionValidation,2408,2,210.502µs
TransactionValidation,2409,2,269.797µs
TransactionValidation,2410,2,223.283µs
TransactionValidation,2411,2,217.138µs
TransactionValidation,2412,2,226.636µs
TransactionValidation,2413,2,217.766µs
TransactionValidation,2414,2,209.594µs
TransactionValidation,2415,2,214.274µs
TransactionValidation,2416,2,229.08µs
TransactionValidation,2417,2,206.661µs
TransactionValidation,2418,2,207.22µs
TransactionValidation,2419,2,249.614µs
TransactionValidation,2420,2,239.137µs
TransactionValidation,2421,2,235.645µs
TransactionValidation,2422,2,201.423µs
TransactionValidation,2423,2,204.356µs
TransactionValidation,2424,2,194.648µs
TransactionValidation,2425,2,192.973µs
TransactionValidation,2426,2,255.48µs
TransactionValidation,2427,2,206.941µs
TransactionValidation,2428,2,211.899µs
TransactionValidation,2429,2,213.017µs
TransactionValidation,2430,2,251.36µs
TransactionValidation,2431,2,363.804µs
TransactionValidation,2432,2,222.306µs
TransactionValidation,2433,2,246.401µs
TransactionValidation,2434,2,219.302µs
TransactionValidation,2435,2,261.486µs
TransactionValidation,2436,2,221.398µs
TransactionValidation,2437,2,117.962µs
TransactionValidation,2438,2,113.283µs
TransactionValidation,2439,2,94.914µs
TransactionValidation,2440,2,88.699µs
TransactionValidation,2441,2,89.118µs
TransactionValidation,2442,2,94.915µs
TransactionValidation,2443,2,90.445µs
TransactionValidation,2444,2,115.449µs
TransactionValidation,2445,2,91.004µs
TransactionValidation,2446,2,89.188µs
TransactionValidation,2447,2,89.537µs
TransactionValidation,2448,2,90.584µs
TransactionValidation,2449,2,92.68µs
TransactionValidation,2450,2,112.864µs
TransactionValidation,2451,2,93.937µs
TransactionValidation,2452,2,89.886µs
TransactionValidation,2453,2,96.87µs
TransactionValidation,2454,2,90.166µs
TransactionValidation,2455,2,89.676µs
TransactionValidation,2456,2,102.038µs
TransactionValidation,2457,2,95.403µs
TransactionValidation,2458,2,93.309µs
TransactionValidation,2459,2,93.518µs
TransactionValidation,2460,2,89.187µs
TransactionValidation,2461,2,90.794µs
TransactionValidation,2462,2,89.677µs
TransactionValidation,2463,2,93.518µs
TransactionValidation,2464,2,90.305µs
TransactionValidation,2465,2,90.165µs
TransactionValidation,2466,2,108.185µs
TransactionValidation,2467,2,104.763µs
TransactionValidation,2468,2,121.315µs
TransactionValidation,2469,2,123.27µs
TransactionValidation,2470,2,93.518µs
TransactionValidation,2471,2,92.54µs
TransactionValidation,2472,2,116.356µs
TransactionValidation,2473,2,92.33µs
TransactionValidation,2474,2,92.47µs
TransactionValidation,2475,2,92.26µs
TransactionValidation,2476,2,98.127µs
TransactionValidation,2477,2,92.61µs
TransactionValidation,2478,2,90.095µs
TransactionValidation,2479,2,90.305µs
TransactionValidation,2480,2,89.676µs
TransactionValidation,2481,2,90.375µs
TransactionValidation,2482,2,94.007µs
TransactionValidation,2483,2,102.387µs
TransactionValidation,2484,2,98.826µs
TransactionValidation,2485,2,89.676µs
TransactionValidation,2486,2,91.143µs
TransactionValidation,2487,2,91.422µs
TransactionValidation,2488,2,90.584µs
TransactionValidation,2489,2,101.48µs
TransactionValidation,2490,2,91.702µs
TransactionValidation,2491,2,95.264µs
TransactionValidation,2492,2,122.502µs
TransactionValidation,2493,2,96.87µs
TransactionValidation,2494,2,101.689µs
TransactionValidation,2495,2,90.584µs
TransactionValidation,2496,2,90.934µs
TransactionValidation,2497,2,96.521µs
TransactionValidation,2498,2,91.982µs
TransactionValidation,2499,2,91.422µs
TransactionValidation,2500,2,110.979µs
TransactionValidation,2501,2,92.051µs
TransactionValidation,2502,2,90.794µs
TransactionValidation,2503,2,94.705µs
TransactionValidation,2504,2,234.947µs
TransactionValidation,2505,2,191.924µs
TransactionValidation,2506,2,191.715µs
TransactionValidation,2507,2,210.014µs
TransactionValidation,2508,2,211.48µs
TransactionValidation,2509,2,224.959µs
TransactionValidation,2510,2,236.134µs
TransactionValidation,2511,2,206.87µs
TransactionValidation,2512,2,207.569µs
TransactionValidation,2513,2,206.172µs
TransactionValidation,2514,2,176.699µs
TransactionValidation,2515,2,144.921µs
TransactionValidation,2516,2,140.311µs
TransactionValidation,2517,2,139.334µs
TransactionValidation,2518,2,149.391µs
TransactionValidation,2519,2,144.223µs
TransactionValidation,2520,2,132.28µs
TransactionValidation,2521,2,145.62µs
TransactionValidation,2522,2,132.909µs
TransactionValidation,2523,2,123.27µs
TransactionValidation,2524,2,118.312µs
TransactionValidation,2525,2,130.813µs
TransactionValidation,2526,2,131.931µs
TransactionValidation,2527,2,131.442µs
TransactionValidation,2528,2,130.952µs
TransactionValidation,2529,2,165.105µs
TransactionValidation,2530,2,132.489µs
TransactionValidation,2531,2,142.337µs
TransactionValidation,2532,2,141.149µs
TransactionValidation,2533,2,183.334µs
TransactionValidation,2534,2,180.261µs
TransactionValidation,2535,2,142.616µs
TransactionValidation,2536,2,163.429µs
TransactionValidation,2537,2,110.908µs
TransactionValidation,2538,2,115.798µs
TransactionValidation,2539,2,117.194µs
TransactionValidation,2540,2,110.908µs
TransactionValidation,2541,2,129.765µs
TransactionValidation,2542,2,115.867µs
TransactionValidation,2543,2,121.314µs
TransactionValidation,2544,2,97.848µs
TransactionValidation,2545,2,104.413µs
TransactionValidation,2546,2,100.153µs
TransactionValidation,2547,2,98.966µs
TransactionValidation,2548,2,98.058µs
TransactionValidation,2549,2,107.207µs
TransactionValidation,2550,2,107.137µs
TransactionValidation,2551,2,96.521µs
TransactionValidation,2552,2,94.146µs
TransactionValidation,2553,2,96.382µs
TransactionValidation,2554,2,98.197µs
TransactionValidation,2555,2,98.825µs
TransactionValidation,2556,2,117.404µs
TransactionValidation,2557,2,98.337µs
TransactionValidation,2558,2,96.591µs
TransactionValidation,2559,2,96.661µs
TransactionValidation,2560,2,93.448µs
TransactionValidation,2561,2,93.658µs
TransactionValidation,2562,2,93.168µs
TransactionValidation,2563,2,92.471µs
TransactionValidation,2564,2,93.029µs
TransactionValidation,2565,2,93.797µs
TransactionValidation,2566,2,96.312µs
TransactionValidation,2567,2,112.025µs
TransactionValidation,2568,2,92.749µs
TransactionValidation,2569,2,124.946µs
TransactionValidation,2570,2,96.871µs
TransactionValidation,2571,2,93.099µs
TransactionValidation,2572,2,112.515µs
TransactionValidation,2573,2,91.632µs
TransactionValidation,2574,2,94.425µs
TransactionValidation,2575,2,106.019µs
TransactionValidation,2576,2,122.502µs
TransactionValidation,2577,2,191.366µs
TransactionValidation,2578,2,137.728µs
TransactionValidation,2579,2,125.435µs
TransactionValidation,2580,2,135.493µs
TransactionValidation,2581,2,122.013µs
TransactionValidation,2582,2,127.112µs
TransactionValidation,2583,2,131.372µs
